video_id,comments_disabled,ratings_disabled
TteS6q20VUY,False,False
xGcrvGTMgkg,False,False
NsJkUfrqLzY,False,False
l3f_1zEEnR0,False,False
ZCPwpcurYns,False,False
upt1wHntDws,False,False
Dm1tTSZHj8Y,False,False
mH-Sx0lEGjA,False,False
aaSEdxiITJk,False,False
pKkZjjhPCQM,False,False
-t5YLGn3VHQ,False,False
FvY3Q1pQ8m4,False,False
PitE6FVIjgs,False,False
al2l6YLt7cg,False,False
sZWmwHjFRPI,False,False
sQ0HnQq9IvE,False,False
4DQUrg0Yhu4,False,False
3gx7O2H_Kmg,False,False
wI6a1t-M_48,False,False
f2xPEy4PrmA,False,False
9WT7NU3Rwr0,False,False
fEskVQgtwaI,False,False
szs2GAYwMHo,False,False
1A_feeLPImg,False,False
DmWm3ar0PiQ,False,False
FlsCjmMhFmw,False,False
NJAtY43vsl8,False,False
JZoO1Ftj-bM,False,False
WQd6x4KmVhA,False,False
beUCw1VH11U,False,False
8h7cnLWQKtM,False,False
Y26pMy4jf8U,False,False
B1r4Z3nXPVA,False,False
Vf76O7y-7pk,False,False
ahSKGi_21xg,False,False
vm3_34a5D_s,False,False
yWjRvhfjpI8,False,False
MICQb4QW448,False,False
tBnWnQrkz7E,False,False
l992Loe-qVc,False,False
exQ2u3qSfrM,False,False
0eOtSEkLVtw,False,False
k4rpunDMC0s,False,False
v6d1rShfyZk,False,False
JTof-eIChUA,False,False
O92pekaban8,False,False
5LoBGoQPUNc,False,False
R8C9rZQlcKM,False,False
iGD4bBgWPcY,False,False
lHzclTp0-ZY,False,False
FUQexMOrDBI,False,False
RnaEqiVnad0,False,False
rQ7yPtJ5Y7I,False,False
m1-rpd3S-48,False,False
nVrkQyLS4oE,False,False
qg0GdM60syI,False,False
hEnWzvzVMaA,False,False
6V_aZsATDsM,False,False
eemkTcS0zsM,False,False
APASP1YKH60,False,False
3ChgRbqGi-E,False,False
8dsf7S5GO1U,False,False
htmLGVUqIos,False,False
soBb4X5Hb6k,False,False
3SlG3sE8Ytg,False,False
oSQZ9NiLoxg,False,False
qC0I5PEhkJo,False,False
VAk6bUhETHM,False,False
5YOvZU1QRRQ,False,False
LNxWTS25Tbk,False,False
R9s5_Ji33xY,False,False
seplheZ6d7M,False,False
-2aVkGcI7ZA,False,False
CzCfd0eaWoA,False,False
-kETYvHON_I,False,False
Gl_uGsdG4Do,False,False
Qex44E0SywU,False,False
_1LdMWlNYS4,False,False
25Uouf_9DUk,False,False
S1ke1xQ-rmY,False,False
eIns8Y0xegE,False,False
MdBr8xh1mrg,False,False
YOrIZowHR5I,False,False
ujyTQNNjjDU,False,False
aQzai9oXb-g,False,False
Hj3zmfipxqk,False,False
sdL70wkf_H0,False,False
O22GRZgcerA,False,False
xrMfUeOPWto,False,False
YOxo2IUFnr4,False,False
fdpYWltgYMk,False,False
NtFe5PM87BU,False,False
5GHXEGz3PJg,False,False
MKLlDnUqho4,False,False
UQkBcHLZOqU,False,False
phiDj5nlF5c,False,False
2Yb_VA4L3YU,False,False
WOAvDQNNaCA,False,False
pVypbknP4A8,False,False
6Nr_xHolP1Q,False,False
kqWQFnH6h-E,False,False
OK3GJ0WIQ8s,False,False
NrikvhdYrJE,False,False
KMTJrFPie6w,False,False
Dzr9f-rkjnw,False,False
h4kv0iKgiks,False,False
O8hm2Ml-pA8,False,False
VQbYbElYjK4,False,False
IIyZuKN2j7U,False,False
pcEQ5N0qGeM,False,False
gVutHEKBzHs,False,False
bqFjyo7I8fY,False,False
y4EbUvQ4a5s,False,False
0KEFbtZQdnE,False,False
dDAlGl_8f9U,False,False
lD0etN63KCg,False,False
_s1M-rkDO8Q,False,False
SCq8n_hOcN8,False,False
sK2RoVVxQsA,False,False
UiWGp8dFr5k,False,False
J15vfXqnwWw,False,False
Hgc2njyY4Rs,False,False
Lj6Y6JCu-l4,False,False
VA_P3p7MI98,False,False
ve3oQBjcAGI,False,False
vOKOamXsXYE,False,False
XUqRem0W8L8,False,False
Jqh-XJovVJg,False,False
vQiiNGllGQo,False,False
GLrSJJRKrDU,False,False
zslYmBRhdOM,False,False
FHl0nIdbiLA,False,False
sw-l5SW5hik,False,False
nT39kZDAx_s,False,False
_vrcsnkXCI8,False,False
RlSzahonkTk,False,False
xTrwT0jSUg0,False,False
WyuPSLj_6aw,False,False
eFjFxgHedgM,False,False
TLS837FaO4Y,False,False
kTlv5_Bs8aw,False,False
_cn12TCA4SY,False,False
lsyXtbi9znw,False,False
AEAHRq62p3Q,False,False
s7zVYJDj2Ok,False,False
TsT5GLWgSkU,False,False
TaldfjkrHy4,False,False
PC1iHFQ0zEk,False,False
AYte8ks2KAk,False,False
Zo9rgbn0SMs,False,False
MYmQlBpF5e0,False,False
dBPRS4mVT3g,False,False
UmFS7No3t8Y,False,False
upC36TCNXvg,False,False
mAfkkgw_-68,False,False
A6-P1-xxF9Y,True,False
T_Tx4ZF-TkQ,False,False
0zMSMJZc9EA,False,False
7HIt7pA4WqY,False,False
RzK4sqmgimk,False,False
JFydHaV0klA,False,False
shiTAXD78Y8,False,False
Ii3Rr4-Pxow,False,False
FFsp5b4AUTE,False,False
4IG0freUoog,False,False
77McSTzTgg8,True,False
F4qfN5UeFvQ,False,False
sYlCztAZ3AA,False,False
Eswl8SSywzA,False,False
rAH8qm5oQHg,False,False
_C14eXiZQWo,False,False
mMJVmCSuxxo,False,False
7VC4zX1vDE4,False,False
W-KEuvd3S-Q,False,False
NXpYoiCOuLE,False,False
6xnTeGwRCGY,False,False
fCuvR9LEczE,False,False
_rB36UGoP4Y,False,False
BJ2yzCRPonA,False,False
3BHcVPSD4p0,True,False
YMdo_0H1thU,False,False
r96KpNTcog4,False,False
3Sa8G-VR13Q,False,False
RK_B4Ez4_5Q,False,False
RUbWdNGaYEg,False,False
qK11sSjEM3c,False,False
0-yiRIWkhLo,False,False
TOdGYZ20oSc,False,False
HDx7dI1D1zE,False,False
htWO0--MbQg,False,False
7Bgj9c48zHU,False,False
eV03W0mnxkI,False,False
2c7UCvK0Ixc,False,False
3gTyF-wLa-E,False,False
cr6H8ACWp4E,False,False
36QMyiRAv-Y,False,False
Yq4_YocuVeg,False,False
smRlXuBcp3c,False,False
GHV7esppYzg,False,False
WIWb8f1WIyQ,False,True
JgByDCdtNE8,False,False
98QDI87DdcY,False,False
tuONqBMf3XA,False,False
oiAe-vck-sc,False,False
FKA-Jy6nuE0,False,False
vbiiik_T3Bo,False,False
MltuW2kcREI,False,False
fUyU3lKzoio,False,False
leHtDz4Mj0M,False,False
JoqBlEBpg9s,False,False
K5x_3QzLY0U,False,False
fupYIggOq38,False,False
JWAvRIpuj1U,True,True
XrvedhkDN5A,False,False
Rm_zQP9JIJI,False,False
KDPG0YEsD5Q,False,False
OblwxqKPyLg,False,False
mBbY2axJcWw,False,False
jPkRGHivRD8,False,False
0WPYpeJA__U,False,False
Upems4CB_ps,False,False
_0ovuLsnU1A,False,False
l9jZFwwZQJs,False,False
XKSHDDBAd1w,False,False
aC5lxLCyyhQ,False,False
Ort8rZdpoXo,False,False
BPmAxzEJpWA,False,False
1Apnffv9Yko,False,False
DbIbchSteCI,False,False
NwhkN7Y0WM0,False,False
46TOhKEwtsE,False,False
3YVzBkKAbAs,False,False
S_HixQBiVH0,False,False
6d6SmcYcP_U,False,False
JSpnYEOf0A4,False,False
S45Y5WQ4Ucs,False,False
qvZybtmE5RY,False,False
hMBxriQamIU,False,False
I8caeFYzPxk,False,False
tgHnvbYlW2k,False,False
-oXybog2IuI,False,False
XtlLI_pBC3s,False,False
ogYum4kWXgk,False,False
BIVGh32dVnE,False,False
Jidk0O6uu-0,False,False
TM42O6kYbI8,False,False
38dYSj3F-Lo,False,False
a_iMlwkzwow,False,False
90CCjgX0n20,False,False
oOAohDViea4,False,False
DWaU47V3rMU,False,False
_ASpoeFRTZ0,False,False
Hvysy11716g,False,False
5m9rqSaQIWg,False,False
2B1sY4NecnI,False,False
SJNdBNxNGno,False,False
2B85lYenaxE,False,False
XCrJ3NflOpE,False,False
XbxRqlHtKUE,False,False
qSKOPBVkpJk,False,False
XkGTE4WMMko,False,False
MXFhiN0tM3s,False,False
hYirFqEc8Tg,False,False
1mpdJcGj8Qg,False,False
xPsEiZAOb_I,False,False
KB4_WIPE7vo,False,False
jG1JY0rt2Os,False,False
rOoLSRCmd1c,False,False
LC3fWTXZXxE,False,False
L1d2BJqdywQ,False,False
q260bjSiyq0,False,False
BlHVpQfxJt4,False,False
OKXLBEvGgTA,False,False
sTyOtjJyjsg,False,False
fFjkYIgmZnA,False,False
a49beT37Bc0,False,False
2sxuAm569IY,False,False
gXg2_yExgVY,False,False
VMRIc4ayRlM,False,False
J4vdqPcGJI4,False,False
5mar5AHglGI,False,False
KUXd7p_vd3w,False,False
a30K69hUJyo,False,False
bPNi_492aEQ,False,False
B2W7c3XRBwQ,False,False
qMnjdV-eFuM,False,False
qCSu-X_aEvo,False,False
9XSULcLI6Hg,False,False
260mj1dmJhU,False,False
djlaHJCXT4o,False,False
RO41_2cWSXA,False,False
2vQ_fnlvvr8,False,False
iyrefjMs64k,False,False
V2fw7u1epLg,False,False
LxoGNkLpgZk,False,False
yMvpbrJ1CWQ,False,False
5tCyAEMaE-I,False,False
6xUPaVfmcUs,False,False
89PKbJ2NAqc,False,False
4GUxd-4TUTs,False,False
HysgiQT5_eI,False,False
CtBca6H6Teg,False,False
EYkEshCOhEU,False,False
qKh7JdoPZz4,False,False
lWDWVDu01P0,False,False
Lx_rI8ACqsc,False,False
b1Vi4YGMGkk,False,False
NSi-MniOTqI,False,False
CZ7KRUYQyKE,False,False
DSRSgMp5X1w,False,False
7pXcSzCvYvs,False,False
PzcaR1N0pTI,False,False
9KIP-Ncp2jU,False,False
2Xyf_PCf7lc,False,False
AoswyJLilgo,False,False
RfFcaV5O7SU,False,False
2tDKp41nrw8,False,False
E-u9uo0laA8,False,False
sw7RElt-SvE,False,False
j1v2A5pyGlY,False,False
AzLYMcneJMU,False,False
IR8k4uYnTfI,False,False
GtzFWqiVzW4,False,False
8rWuGBPA7bE,False,False
JOZzku2SrzQ,False,False
76XBys_HXq4,False,False
hV-yHbbrKRA,False,False
iD8K3pNhf-U,False,False
cX-X_UFUyYE,False,False
V1Pl8CzNzCw,False,False
O-aQA1HKctQ,False,False
p-bGJ6W1Im4,False,False
R_5Qfc7APQs,False,False
QVoleJYgdM8,False,False
fwmhiqUPa28,False,False
vRN-32VKEHE,False,False
oMupq6zB1Tc,False,False
mpnshdmtE2Y,False,False
6ZkZ7pSD2mw,False,False
gG_XI2jXMKs,False,False
uKbtYvJd1Ks,False,False
0bSE-rh7jFg,False,False
FQp6F0PjfpI,False,False
Cs2Xr2b7ako,False,False
PcYo_bdCvTk,False,False
EtfIzNdt9Ac,False,False
kqmhCaF5_44,False,False
NtmvX1T4cU0,False,False
a30wbmGT3R4,False,False
-wuvYC0x5lc,False,False
lgBn6qzMlXw,False,False
BLXLPisBe8s,False,False
V6wWKNij_1M,False,False
Pc1Obe1BWhc,False,False
305ryPvU6A8,True,False
9sRQQRiltrE,False,False
jj6ibow2tdw,False,False
9v_rtaye2yY,False,False
Nk5yOFCsNeE,False,False
rX61Rpc7zWg,False,False
SFr0fCgrTNQ,False,False
1eKa8ju_b2A,False,False
O6epKIw7W5M,False,False
6340tX9M_eM,False,False
btE8mDfEF34,False,False
of_i4P9QwyM,False,False
8KaKWPJq5dY,False,False
EbSOKsFHwU8,False,False
vvuj7-xspns,False,False
LX0wFKvticI,False,False
Cd2Ue_xw1oo,False,False
XzvHSMEBFjE,False,False
7FM_MfpYOLU,False,False
Nt3shY9FGDI,False,False
MMGrzOu1amQ,False,False
p_IwENcMPOA,False,False
_UjAxuSuLIc,False,False
ZeGNvhAsUW8,False,False
nHaBEgkMQVw,False,False
hzTORk64aXg,False,False
tvs3yvEcARA,False,False
bJWDajO2SZE,False,False
YRRczTwopgA,False,False
6vbFe6F48Uo,True,False
4ccN0eRaO7Y,False,False
kDiJh8loTOE,False,False
F4Q3kWZ369A,False,False
BWp5WAFGV60,False,False
zPJl2e38S4g,False,False
07bTt0BTi-U,False,False
91Q0kddGWLc,False,False
oFfMN6lPnlA,False,False
9SK1I0V6U5c,False,False
9fe3ECuYWlI,False,False
AsTdC2RToIA,False,False
ZGmmiuiVEnU,False,False
KdfCcEnJDlY,False,False
J6Tc4iyefe0,True,False
3FnV82JEGPI,False,False
FMBuaGR0VRE,False,False
UAdJvXMIlXc,False,False
cSp1dM2Vj48,False,False
RQREeUE9eGI,False,False
5530I_pYjbo,False,False
7aRxsmfBDI0,False,False
RP3UsFrDJfY,False,False
K7NE3nfdkgg,False,False
mhog9LEMCDY,False,False
4WnizmrnJlk,False,False
gB_7KBTfaw8,False,False
T2LAd43JoP4,False,False
T1-k7VYwsHg,False,False
pVgx8pYpwRE,False,False
yzJtC835sio,False,False
6Km34EXxGZ4,False,False
JqIkzS2wSz8,False,False
bXYkU5u5pzg,False,False
nVHcXZK7pKs,False,False
QLFRGj-PPNI,False,False
cRTwgPj0qx4,False,False
pKW-ZgBl9eU,False,False
Zvg6b6q1s-Y,False,False
VhexfxLPgTE,False,False
P2kfIRZtTOI,False,False
_qSW96a2aKY,False,False
aY-0uBIYYKk,False,False
OImHUNVLlco,False,False
iU4J2FF23Do,False,False
54BVvP7zvDQ,False,False
bWNMZYe6bzw,False,False
sQEJ1fZhgUc,False,False
4sXyLTk0IAQ,False,False
5_O5bT3hfkQ,False,False
rEdl2Uetpvo,False,False
lRmsyFCP-Jw,False,False
saPG3E59xeI,False,False
Z0JupszeKIo,False,False
IEqj7xR9iOU,False,False
84iujjDAqHw,False,False
BG0a04PX-zY,False,False
Hi2tjMLVpdQ,False,False
NSrNn5LuxxQ,False,False
J_QGZspO4gg,False,False
LJdfE2Keno8,False,False
lfIhBu0TZBs,False,False
expKmfdoo28,False,False
tGRzz0oqgUE,False,False
OUBx_raReDw,False,False
OlGvjhLZDS8,False,False
fVizzW1uyDw,False,False
VYmfEx3taAM,False,False
nn8YGPZdCvA,False,False
sBC9r4HuKu0,False,False
Su6KVN33Bew,False,False
IX3_Aqji4yE,False,False
8D7c9CY7vXk,False,False
lZ68j2J_GOM,False,False
cJHA4lLp32M,False,False
mSVkk9lLv1Y,False,False
2KuqjW0WtZg,False,False
e_FmQF9yVIU,False,False
2J6bJnwr1rw,False,False
5y-tCo_v7pk,False,True
Na7VFFnqWVI,False,False
n1PrGpIekYY,False,False
LSDCUIn33G4,False,False
6TOSV3-7hzU,False,False
l7ib9Mmkt4Y,False,False
hphLiGW6FgE,False,False
QeFwtA3p4Mw,False,False
3tUCuMSPQwE,False,False
_AghmSP95nI,False,False
wOFuVNiAJQQ,False,False
FZ_jNGKCIWs,False,False
cqg5oc20nxk,False,False
_Ihg1_3-0os,False,False
II-OP6vdMs8,False,False
B9127l-xpdE,False,False
2nJ3U5dzvPs,False,False
Z3OZyb2iWqQ,False,False
Pymm6cmE9uQ,False,False
C6Oo9Hel6MI,False,False
ydRw4zylmbw,False,False
KiAdIPw_QCk,False,False
IXNrHusLXoM,False,False
U7x9pTb9Lwg,False,False
AFZZNlog8sA,False,False
Duc3F700lgE,False,False
OXVm3fhYsEo,False,False
pwYa2LyCans,False,False
RFywfHsFpQM,True,False
lM0yu7c6lQk,False,False
0v-6AylRH68,False,False
gob0unzEdRw,False,False
vNya04dlC4I,False,False
NpciU6AtlJU,False,False
Wz_YwUpNOcw,False,False
O4-j4kwtu9Y,False,False
xJrOUJpCxOE,False,False
2GjJ85MImlo,False,False
sLFaa6RPJIU,False,False
IfYRzxeMdGs,False,False
ZUFRInhV4YE,False,False
MTf2X6EHyLQ,False,False
doP7xKdGOKs,True,False
E0cbWdlQg_8,False,False
aCddogeAHMY,False,False
Z_kfM-BmVzQ,False,False
uuWrT3jBzrw,False,False
3LNeBf7bOTU,False,False
7J4nN0Te9m8,False,False
bVU-MmJZFFA,False,False
kIHhVkkHV2k,False,False
IywiodrtyfM,False,False
YNpCXG66_PA,False,False
5UL5wZJPLEg,False,False
1e5vRpODASk,False,False
AgrK2P3Ruug,False,False
z1FfOwjlqxU,False,False
1Sh6UqeRHdM,False,False
eQVhAN7-IAw,False,False
M-Rl_kUU4vk,False,False
SoKQzAhXkbw,False,False
o5kk-Yyz3OY,False,False
vkHGedqmIPc,False,False
Mgfe5tIwOj0,False,False
P1-UTlnjeVg,False,False
nRc0kmOYgzQ,False,False
JuP1Z8xpRb8,False,False
PWIp2GTZwCQ,False,False
t9QtXGirWf0,False,False
k7fPYKkt2cQ,False,False
XeLIvgsYdFI,False,False
SPYzQplG_YI,False,False
YsufMtUOXtI,False,False
-BDImdAfodA,False,False
-4s2MeUgduo,False,False
Rjv1NlMiUyI,False,False
UQtt9I6c-YM,False,False
hXz4LdA-BRI,False,False
xsqInns6LXQ,True,False
0FBYDz1_EPs,False,False
zNZJNlx4P80,False,False
zJP-CSFgb_s,False,False
kce9FMxx-04,False,False
Ji_4dH_FXzw,False,False
v_5qKt7M5fM,False,False
7vLYNDTqpvQ,False,False
XPVxL-YUOwk,False,False
4FkzLs7cLes,False,False
XT3gEidTKAc,False,False
jyUNW5p8Yno,False,False
bH8fQoYfZe8,False,False
gsVgqms1slE,False,False
hcfMZ6qjdXM,False,False
5bJ_gb19pKQ,False,False
cWHAsCWry8s,False,False
3tjHS7JRB4c,False,False
nUv22OHdjQU,False,False
IIS1M7m9tw8,False,False
rJQYzX6Bgio,False,False
NcsGpDFKCgY,False,False
KIEVOMxKWxc,False,False
tMazN5uH49U,False,False
jmqRuQGdhLs,False,False
sOIBkZsGb0A,False,False
Kz7R1i2zFpk,False,False
d8GHT9nK66Y,False,False
doHVMJnuvDA,False,False
5qjU_wPyv4E,False,False
fS2fsa1fuIw,False,False
geeTiovdXLQ,False,False
8Jmd7-1quDM,False,False
3pTpz76vZfc,False,False
BXnGUUsdnR8,False,False
GfCqMv--ncA,False,False
kOsl3cmK3zg,False,False
mF6vwuGWQZU,False,False
a33EuuqAP9U,False,False
hjZJaf6FbOw,False,False
kuTBea8_-LY,False,False
SbnJwF7GrWg,False,False
yleuZbY8rKk,False,False
p8npDG2ulKQ,False,False
eMkZ8GEVgUw,False,False
lEltmPagx6M,False,False
NuZJQ-YS7_w,False,False
lRj5d35ePvw,False,False
duRDizP0gHQ,False,False
VNigGwmovdA,False,False
6GT7PrIIS5I,False,False
yZMRXTmFzPs,False,False
r3J784MSRyQ,False,False
D5D90CLAILY,False,False
HPs9EGBhl7M,False,False
SQOSX92OjqQ,False,False
GOALfmDp_Dg,False,False
DjbysQgJ64Y,False,False
jr9QtXwC9vc,False,False
Pfat40RFnc4,False,False
-5aaJJQFvOg,False,False
gR0pSSISaVk,False,False
42FRgdjveGU,False,False
6ixU_vdE0Es,False,False
kl39KHS07Xc,False,False
6VoJHrdoIJw,False,False
aO7yzmc3ykw,False,False
XaKDp3ijSx0,False,False
OZsYiWBgFOk,False,False
Aj5oA0YxCi0,False,False
H14tqKZYhgg,False,False
2ATuTL5i0_c,False,False
sW5HaEsnuMI,False,False
9O4WaQ1zqUE,False,False
Mp_lLZEEXVI,False,False
jgvQzWAhoiw,False,False
Ux7f_eqeLYw,False,False
e89IWTGdIuQ,False,False
CMA2iF6RuXk,False,False
kVVtBDaY8i4,False,False
fEqzx-36pOo,False,False
lJkXbzQPIkM,False,False
b-5c_Z3pUVk,False,False
bI31WqFDxNs,False,False
Ft-cmkjgOlk,False,False
dcZY7uG-mn4,False,False
Ey01ZlAoYes,False,False
hZr1u-zzejU,False,False
P_If9xMyl10,False,False
QWz3auJ78ik,False,False
fFSmOE0Uxms,False,False
RIAVKKzOocc,False,False
5NaAwSpswJE,False,False
_OZJ03OBJj4,False,False
vxfJbW6KDp4,False,False
TdcS2LMQ5Ck,False,False
M4ZoCHID9GI,False,False
VYOjWnS4cMY,False,False
aphpJi5jKrM,False,False
s0QeTtDix80,False,False
9vlKOFd73XM,False,False
ET6XGZqOyjY,False,False
mi3Uq16_YQg,False,False
vyqCSzFZyXg,False,False
_BcYBFC6zfY,False,False
DIBw9dSVKdU,False,False
wuEKwkTqdw4,False,False
4nqJiBRNQuw,False,False
0lbJHqAGpbA,False,False
nQySbNGu4g0,False,False
jYwgqUUx_7s,False,False
DW7LqkHzSwE,False,False
GEB2f5dpFXs,False,False
ZKWDCyVbnoM,False,False
4ZO-jde2smo,False,False
34cHO5_LX9g,False,False
tP214lJtKlM,False,False
DcCh33lJLMw,False,False
AJaHx4CDD-k,False,False
3g5O-kT9m8k,False,False
IhhemrLxeeM,False,False
XvHgyZYz2LY,False,False
9PhM-zCmTFs,False,False
KpL6X856Y2E,False,False
6jxRnodaKzE,False,False
6PXz2gNNR9o,False,False
-zrJwYFJtZo,False,False
J6iyX87SBP0,False,False
equJbwmh7DI,False,False
UfR5dKcKJvY,False,False
3GUYMZXyf9Y,False,False
XrDlDj9DfZs,False,False
YHTnun3zpNk,False,False
Wl7V4LwkfQE,False,False
Cfn25A6krNg,False,False
yQR3OCRZqTk,False,False
fLjXIFvafSE,False,False
uikOKrrwsfw,False,False
QDSEpjjavhY,False,False
GKUE2U2qlzY,False,False
tG4Fbj1B1bY,False,False
ENr6CXm1YxU,False,False
VFreC_yfQqs,False,False
3eQP6JoxtKk,False,False
10ndJuFP1PY,False,False
73_OWzBr8Fo,False,False
LduRwIc7eBA,False,False
qEEtzzi1EII,False,False
tOFkFZbPdnQ,False,False
JcdLF6XQ0iw,False,False
7kRDYwtE10Y,False,False
zJ9kMg08Yds,False,False
csqXekWeBYo,False,True
H79dKmgzcJU,False,False
kjC1zmZo30U,False,False
5wKYV-9Tq1o,False,False
R10qTLfwm8E,False,False
8SxMEqwKVUs,False,False
EQ748TZcuqs,False,False
VuyaBA4h4uk,False,False
OBOm_jatVCI,False,False
MfLcjWq6m9o,False,False
UUDaCU3SHqI,False,False
sdKWEWu4PnE,False,False
uovntV3ZMDc,False,False
vOodS7E-SNc,False,False
gMFMb9-gfBw,False,False
TPcV_3D3V2A,False,False
VHXPFrOfndg,False,False
mcqWcLDUeag,False,False
Tn5OBFgiExQ,False,False
KOJnOCdBr4s,False,False
07Um1PY_P4o,False,False
I-5CODzeGEE,False,False
8hYTPl7MkiA,False,False
m7b8hitvfoE,False,False
mD4jp2HHu0g,False,False
P3Bd3HUMkyU,False,False
gDXwhHm4GhM,False,False
sJzWZ1yXpek,False,False
tMSu3Gyz1jU,False,False
If-n27SUAl8,False,False
BfawmhUVXVo,True,False
Nl6YEW1s7x8,False,False
arJ5h2TY3I4,False,False
og3aFSeEm94,False,False
EeNrUTiwZVw,False,False
ZEWi-0Q_bpg,False,False
WlN04DM8ol0,False,False
l5S5DM564O8,True,True
JYnNlHQzYTY,False,False
5Kk5QxB9lWk,False,False
z7BOWQihC7M,False,False
HDJYRLqTUjo,False,False
uFDPLyAWpVg,False,False
qax_QIFvw_o,False,False
5DsBQiYNwuk,False,False
fMaC7IeGKNQ,False,False
CSDHM6iuogI,False,False
0nVO-yU0oxM,False,False
LeobgOWgJmY,False,False
sfMwXjNo3Rs,False,False
H_cwo3NxUUA,False,False
4csQhMHvQWk,False,False
08vIy0y1N9I,False,False
9O5PhuW927w,False,False
WBxwX1myxqc,False,False
ytsZFYMGl0w,False,False
fO_zejwc054,False,False
L0xKz5TsYb0,False,False
lSSFuier7tU,False,False
HOxylh5runs,False,False
Qmf7p6twbyA,False,False
Dc6ZDo9ViNA,False,False
4L-BPQVZYXM,False,False
J-7FkW1Cuic,False,False
oqbmlVa7Nag,False,False
-7UzyXO-mzk,False,False
kVWj8lgQvsE,False,False
aA6Z0x4rX30,False,False
obkLDeO58Wo,False,False
gmfH2LBCdaY,False,False
eqVHah0f-1c,False,False
WIV3xNz8NoM,False,False
kxkrdLI6e6M,False,False
ByO3RFHMdSs,False,False
n6gD02uqx5Q,False,False
V8-JfSXPDp0,False,False
rRzxEiBLQCA,False,False
hwQSOGrBYcI,False,False
OylDdm-6ZH0,False,False
1yf8ZSjtXiI,False,False
kQQZ2hje42E,False,False
VbunGI4fryc,False,False
lD1mPectYOM,False,False
h2DY-VCtb54,False,False
KGBv8oT5lwk,False,False
K9kVsnTQh-g,False,False
7N_tNfBxCxE,False,False
4E0Fhct08QM,False,False
CaE0JD1X12g,False,False
uZ1M3DkKCEI,False,False
VlZ1SWLBfPE,False,False
Ub53c95Soqk,False,False
bqIVwa9VFDM,False,False
76LcOD4aY-o,False,False
fOhB5JyEkOQ,False,False
dAgQsoPo-F0,False,False
tWDK9rK-f1Q,False,False
eWdZk_88r8I,False,False
lOEI6hYZe6Y,False,False
GfxNGjfSKRY,False,False
l2P2qbr-_Ps,False,False
ZOBvRs4btvE,False,False
apJaKRqX9cI,False,False
5cKQHtO6wyk,False,False
oWw1BcFhk-k,False,False
UUkn-enk2RU,False,False
yArprk0q9eE,False,False
71X7a8eu73k,False,False
oyLWPWydvyo,False,False
aliDVYH08pg,False,False
VsY00LXLa0k,False,False
DKPCBAlDw2A,False,False
f1e0BPbTjvo,False,False
lSXxEdaOqgU,False,False
HCIqTAFRkko,False,False
y_WoOYybCro,False,False
JyUKqUTp9rc,False,False
nQtcl7kCkzg,False,False
nHO50-7l-Vg,False,False
CiFnp-oKZQc,False,False
_odvYvbW9VM,False,False
8dHNmfLJeR8,False,False
0O2IAz1E9Ts,False,False
17x4Auq4Tw4,False,False
um-1fAVU1OQ,False,False
KKwmGuQaMfo,False,False
EbuCLC_wVlM,False,False
4ftGS_6i7mM,False,False
nfbwPTsowEA,False,False
akNs04ef_Co,False,False
w2Es7-c9GAk,False,False
-l7TOYJZBtI,False,False
f9psILoYmCc,False,False
ZnQGzfrEpsc,False,False
lpkRFHSpvGI,False,False
D8PXRnN0KPU,False,False
eAyxMv4IBH8,False,False
JVHFMBfG-cM,False,False
V3EYjVPRClU,False,False
kX0vO4vlJuU,False,False
NBupCHcJ914,False,False
hGAA98YZBZw,False,False
Hzk1bM2vVFU,False,False
WCKG9J1d5iE,False,False
4_eVvzrTV-I,False,False
8KT1UCsOE74,False,False
O3bqhRN2thM,False,False
Fr0wEsISRUw,False,False
p5HH2UfZ2wE,False,False
uBYzYji4rmE,False,False
ugdgAifIOBA,False,False
9efQnL-nlUg,False,False
48SbgzxKW-E,False,False
tfNzMKvoVOU,False,False
FhllRWReNEE,False,False
lsfzA7sWlOM,False,False
pA5NbgdpRpk,False,False
gwrfwx1QcDQ,False,False
d-HPZL6AU64,False,False
cZYNADOHhVY,False,False
li6f_0x0IGE,False,False
D6Oy4LfoqsU,False,False
X-eRc9PF3TU,False,False
DgY_Q3jE0BM,False,False
qqOR3qXyTY0,False,False
G6n7oA5yoPY,False,False
psbdT3kS8mY,False,False
6ZwXRnueOMg,False,False
jVbuBGSfLC4,False,False
FITSPSA8gQs,False,False
OmLxYUOgTNs,False,False
Y-iFgDK_D5s,False,False
3Eu3N6KsWtY,False,False
MnKbM9Zxtn8,False,False
4ihuh6AKyY8,False,False
45tSUnisIos,False,False
o2NXapQDLeg,False,False
0-7wMD5ISIs,False,False
65MWN5yKU0A,False,False
cgYHbIEZWW8,False,False
Om_zGhJLZ5U,False,False
kgaO45SyaO4,False,False
o2e2B5wsFsQ,False,False
2RsVpR_X5hE,False,False
MzrbqsBNh8Q,False,False
qmcVlPqy9-o,False,False
rXbKeHAoA84,False,False
d3PMBPw74cc,False,False
u5Jw7D-c3II,False,False
6h8QgZF5Qu4,False,False
aoY0J5jSbTM,False,False
NRs3YCJDBAs,False,False
QUP8vf18oWA,False,False
osc1DbNpNXE,False,False
ryqZUqgjvW8,False,False
xLtYmhj-0Kg,False,False
Djw1PmpZt9w,False,False
BQGpIPZx0qc,False,False
efNXlVeeLIw,True,False
fA8bw85NmlY,False,False
