video_id,total_views,total_likes,total_comments,comments_disabled,ratings_disabled
wgiW1uFZYr8,169915,7518,793,False,False
LRrzLpfdY1g,169750,7080,361,False,False
XgbFJUpbk8A,169684,1680,688,False,False
RZfqUAZddmk,169610,5146,639,False,False
u7pV4vxD1bs,169511,57,79,False,False
CJUgcgFNNWA,169130,4295,884,False,False
NwhkN7Y0WM0,169025,848,124,False,False
GBhrvR838Ag,169022,1250,1173,False,False
JTof-eIChUA,168969,3545,662,False,False
getVCtn-4Zg,168913,3563,162,False,False
fJJBAwiOjRI,168910,10519,6111,False,False
hlrvK4xnLKA,168909,4771,585,False,False
JnepCulEQOo,168863,1181,256,False,False
sOIBkZsGb0A,168118,5670,657,False,False
dAOZa7JYnsw,168103,5424,275,False,False
JDnfux-fSJU,167733,13662,538,False,False
d6hso-SroWE,167556,2887,1424,False,False
MYdqaxZndzE,167110,2883,203,False,False
hIcR65h2GDs,167038,1180,673,False,False
Djxjmq9pvrM,166906,4418,399,False,False
paNVYGfGrqI,166627,542,512,False,False
GTSjDaoZcAk,166418,9951,2308,False,False
nt7b-Qp34hk,166137,8651,722,False,False
L3br0klRqF4,166097,700,557,False,False
vll33KEoCcc,165612,600,55,False,False
tBnIH8xPyZA,165560,2428,556,False,False
HuG2uAWVlP4,165494,3487,512,False,False
8bXF29AeVQc,165337,5717,613,False,False
GAkkKjds00o,165223,2452,0,True,False
A3_c-aSZF5M,165175,546,119,False,False
Bxhew4TpiAg,165099,16661,2451,False,False
weebcQPRGUE,164817,3475,389,False,False
PCRgGZXDGCY,164241,429,343,False,False
2Xyf_PCf7lc,164062,4496,91,False,False
ZDk03lHV47Q,164028,6597,656,False,False
Z7GkGeZrb2Y,163781,9709,1034,False,False
76c_nxhuVdM,163780,826,167,False,False
5xrks9k3feQ,163727,2740,445,False,False
FtB3YSdLQR4,163472,1383,320,False,False
SWUrl7FpkAo,163440,13142,704,False,False
kKFNThEiilU,163043,1458,621,False,False
3yt4JsB9psg,162868,1966,1301,False,False
keD0IJP4Dtw,162864,9526,761,False,False
51tc6o12uqA,162834,5691,680,False,False
tgGJhBTVCW0,162444,9061,885,False,False
0XtCnGT0B20,162087,7293,644,False,False
eOcJ27xT99w,161543,2765,658,False,False
TMfStd3v330,161460,2266,482,False,False
BuFrAmdWveY,161456,4724,138,False,False
lsfzA7sWlOM,161231,7803,1734,False,False
vqX6fkty-WQ,161101,18308,927,False,False
bUijOzaPfr8,161060,8392,1058,False,False
37z3bfXu3BA,160892,2583,200,False,False
342Cqk9ew58,160571,1646,985,False,False
zYWt2mnalP8,160477,8388,950,False,False
Di4QJUCElgs,160409,20169,2799,False,False
-rZkKvRZ0UE,159575,1767,225,False,False
wJh-jurxmGQ,159532,789,0,True,False
0FBYDz1_EPs,159410,631,190,False,False
f45Va7jMSx4,159384,4667,281,False,False
hYip_Vuv8J0,159322,5490,811,False,False
q6xkWA0Qi98,159248,21842,829,False,False
CUnRQYS6xqo,159168,4546,1791,False,False
_CZHqpIpN4k,159145,6373,785,False,False
Ay420BlEtb8,158778,1334,677,False,False
rll790aP60Q,158541,1890,304,False,False
5xvOk7fo-K8,157975,1950,136,False,False
IUsFWiE0d20,157819,19559,1962,False,False
KhdecX0qjNA,157522,8012,286,False,False
cntsqw7XOF0,157137,6968,486,False,False
eHIY3HNNqzM,157037,7800,326,False,False
MZlakv7Gq3w,156774,1849,291,False,False
9o2FXVhjLyY,156712,2456,755,False,False
2P6dG-csseU,156669,8019,1015,False,False
ty-AFKiiTRA,156494,5422,622,False,False
uwQX7nz0aUs,156425,9888,786,False,False
p3MjsrMNCbU,156243,7399,761,False,False
F7jcFXTnBiQ,156242,8713,982,False,False
fKrrlVdFFrw,156176,7407,1064,False,False
27GV1PS8_Cw,156114,1737,1167,False,False
cY-fuk44Lu8,155923,1023,636,False,False
n08glcqdMRY,155701,11043,2437,False,False
2VP846QcA_4,155533,4621,457,False,False
zsbT6NMUrSk,155341,1263,611,False,False
5NHxDBPxPGI,155176,7675,2081,False,False
9qRqfWJ6ONU,155126,6646,322,False,False
wQFsKrYLd10,155058,5383,272,False,False
7FceZB6qMiA,155006,2607,832,False,False
i0pmuBLUvmw,154731,8963,1076,False,False
hYOa56nwx5Y,154559,5552,587,False,False
Hkx5fveyjIs,154432,1377,131,False,False
98QDI87DdcY,154363,2603,485,False,False
Bju5Enu--80,154250,15228,818,False,False
aD5dCMBeySA,154224,1584,272,False,False
mcqWcLDUeag,153341,477,92,False,False
HicAnFGE9bA,153263,5735,412,False,False
B9127l-xpdE,153186,1395,185,False,False
swlpgKzTm2Y,152933,2728,3432,False,False
zIiIcjfA2-I,152916,902,118,False,False
T9KTTP7jrBo,152796,8154,612,False,False
tymvJ8wowG4,152598,7530,485,False,False
Eouvsy8JdLU,152533,5224,874,False,False
Hj3zmfipxqk,152388,6146,625,False,False
bSYNEkkuhoA,152062,6304,581,False,False
lZ68j2J_GOM,152001,9020,360,False,False
6vgGGAm7ANc,151902,2676,239,False,False
BOQ-wZQhZZo,151767,8473,573,False,False
zG3PLW534Wg,151744,5964,601,False,False
cWHAsCWry8s,151742,9245,1330,False,False
rL4WkebTT_U,151709,9210,1103,False,False
Lok2EvthO-U,151626,9040,327,False,False
5Q7mKQmNWSE,151563,240,414,False,False
9O4WaQ1zqUE,150991,746,687,False,False
h7j9jbe_pEs,150990,7429,331,False,False
AMiXme4bMUk,150908,7092,946,False,False
XsVy4ImgM0o,150880,10110,669,False,False
bjG8nKYCEBQ,150691,2790,583,False,False
PGH1V_yZq7k,150617,1315,325,False,False
a33EuuqAP9U,150229,3529,582,False,False
0PW9MWDWLH8,150117,11143,899,False,False
r5JK6eEHwIQ,149962,1067,1866,False,False
Sl-NvOZ23m8,149879,19909,1315,False,False
u5Jw7D-c3II,149873,3374,201,False,False
7NcVNt7zQJM,149801,5575,320,False,False
FZjexxJ7lYM,149770,1577,432,False,False
GFGVhIhEZJg,149550,6865,555,False,False
aAm6AHr14zY,149257,178,102,False,False
yYeSzy30h5k,149034,740,60,False,False
k_YtadXMmD4,149005,351,21,False,False
yejbi6aD8IA,148963,2227,192,False,False
X9QiHlEC22U,148686,7560,2405,False,False
1QR-GsZkE3E,148659,2325,197,False,False
U22EEAK_VLc,148590,5182,356,False,False
v23_b_V6beI,148207,4460,460,False,False
q8fuvWLje8M,148054,725,479,False,False
Pa3ao2TVn1A,147863,4030,374,False,False
hz7ukDjuq4w,147851,5319,757,False,False
JpoUN_A12Eg,147740,11601,6440,False,False
B5gu6o6CIDA,147586,6294,897,False,False
LbW-bMToXqo,147383,2678,257,False,False
viyRD5z6ilQ,147193,5405,395,False,False
4uvDgYKLgcU,147003,3164,1494,False,False
wTiDluJ4Yd0,146812,5936,1096,False,False
Mn-3c6of8t8,146752,6988,1167,False,False
zg4Xg7_u3sE,146681,6011,624,False,False
KwnnwRSWz4o,146578,2280,687,False,False
7FgazlhALyE,146536,1691,250,False,False
_CFJ1u-DIBc,146505,3208,641,False,False
41kp6qN1Crg,146487,2270,65,False,False
VQdKe6_3PAU,145560,5114,728,False,False
VNqrILFD5h0,145442,653,179,False,False
AV5TOlGFHk0,145213,4314,3769,False,False
An6cskMsG7c,144967,987,521,False,False
LTNOYZ44ywM,144773,430,330,False,False
PkRBTF6nt4E,144694,1012,288,False,False
LTyKOzyqyCM,144594,6215,447,False,False
hf_YjzEvYeQ,144521,3498,522,False,False
76LcOD4aY-o,144225,281,21,False,False
nzO5ViO_y8Y,143706,4196,277,False,False
SipouoqLyxM,143696,3726,904,False,False
LtBpvxdI1yQ,143619,1163,120,False,False
7J4nN0Te9m8,143097,2070,87,False,False
PLTC0h013S0,142825,1438,628,False,False
w8VHZAeItno,142653,5509,433,False,False
ofVf5AuOv6U,142590,682,1450,False,False
hZJDAJDD-uw,142548,5178,897,False,False
cclI_B8TYdg,142414,731,746,False,False
Yzx_tSlifIw,142387,344,22,False,False
5SuDuzAtUwA,142380,2635,299,False,False
0noUI5HLY4I,142281,10645,1350,False,False
TSW9cla5bmw,142076,1942,204,False,False
fPeQR-_JBzU,141954,10711,674,False,False
O8pMkVg0O20,141917,2081,474,False,False
i9EyFghIt5o,141741,5761,1179,False,False
OG6qjAivguw,141696,1460,202,False,False
PH3lTEhNkUk,141586,1754,187,False,False
fwmhiqUPa28,141579,532,37,False,False
PE5wExUiazo,141520,2611,608,False,False
yxFdue1dCtE,141492,2025,304,False,False
1M5r_B1_WZ8,141473,811,521,False,False
X5YJU6_Mfpg,141366,15728,1734,False,False
ijJPFowBsBc,141308,4455,327,False,False
4L43VVORo5c,141287,6629,713,False,False
RqAFeV8Bosc,141052,776,411,False,False
MJGkm0UwNRk,141000,4625,546,False,False
caN18WcW5XU,140887,1659,127,False,False
XT3gEidTKAc,140815,12313,891,False,False
FQp6F0PjfpI,140520,1852,113,False,False
V1oBoGdrVTs,140517,1672,147,False,False
Oc27GxSD_bI,140445,9466,706,False,False
ee24QB3o16o,140354,523,85,False,False
nIne06IQd_U,140011,4481,744,False,False
3Z6kYVQC83E,139989,9122,772,False,False
lJmDmfQOWVw,139884,8909,473,False,False
Nt4tJHp27u0,139393,8735,1063,False,False
o3_jM-Ccb9g,139263,5225,447,False,False
j7I-d1B6HwE,139186,371,88,False,False
JWAvRIpuj1U,139068,0,0,True,True
OvHskUT3XTI,139039,3206,596,False,False
vBdxi7-_HKw,139026,428,51,False,False
BIPpvsf98wI,138890,1393,120,False,False
txHbh2PAeV4,138674,1906,143,False,False
u6GnElEnaqQ,138539,21772,1267,False,False
cAamrkLjIuM,138073,4263,329,False,False
Z3OZyb2iWqQ,137860,1950,136,False,False
TSqwDQHE1J8,137749,1145,131,False,False
5Js4TMKutCo,137034,1265,1756,False,False
kIUHDwn51y8,136837,2504,505,False,False
akTosGXl8pI,136788,883,570,False,False
pWZnhJay0Y8,136109,2479,1302,False,False
IUmdcd_8Vwc,136047,4604,531,False,False
IKCcW7d1tlg,136012,1869,543,False,False
_AghmSP95nI,135928,1368,768,False,False
q9bGAAYR2MY,135565,6425,498,False,False
doFpACkiZ2Q,135325,1472,395,False,False
RCRVve3V1IY,135263,5956,980,False,False
tDT-a7fh5fc,135158,619,386,False,False
SCPkXjwSWCY,134881,5954,604,False,False
eenl2f0o6AQ,134806,7506,1450,False,False
r_HGFvrw5nQ,134740,9652,473,False,False
cQtYcpRGGIY,134436,6563,348,False,False
r96KpNTcog4,134372,7979,310,False,False
fy5hua8oEVQ,134146,1515,571,False,False
U5sCjnezw4o,133758,781,316,False,False
WhJIUtMK1tU,133049,6173,571,False,False
hPmBSTgBmes,133030,7281,571,False,False
-t1q78GYNww,133022,4995,1138,False,False
1UpvW5LiE2k,132889,2660,65,False,False
uLY6Nypmk1A,132872,6937,789,False,False
eBnXbImHX-g,132724,11492,1164,False,False
0xCggNCs2kU,132580,3480,462,False,False
XeLIvgsYdFI,132283,10987,3301,False,False
o4fHlldbRHo,132189,8215,508,False,False
mlpS-ph8-Ec,132029,5926,507,False,False
oKuPJ7zF0_k,131860,2061,83,False,False
74LFfWHc0oo,131431,7069,2277,False,False
mGAdg2lB6nQ,131240,4082,1099,False,False
IqutUA3UOuw,131168,544,32,False,False
apRvFNM5Vps,131141,2821,445,False,False
uz_JyfyowQE,131055,1689,508,False,False
8J2q99ApzGs,130998,3853,434,False,False
1eKa8ju_b2A,130817,3464,973,False,False
6hTzM1BPdU8,130778,5684,737,False,False
o21-6NnDmzY,130626,832,173,False,False
3mRjN1Focog,130546,4736,553,False,False
5iVxBDPlbc4,130481,5721,564,False,False
b7rYRGbsMW0,129538,1394,1591,False,False
dPuULksBPcI,129466,656,279,False,False
AaALLWQmCdI,129318,9577,1663,False,False
zuVxgSvyffk,129312,5207,283,False,False
kVVtBDaY8i4,129207,4440,1254,False,False
f7kPSYWU1JA,129124,5077,128,False,False
aHKzU_rXdw8,129071,12681,789,False,False
J2kNt-PHayo,128997,4215,345,False,False
oxSlLYC_Exw,128551,2328,50,False,False
LlQdOHakvHg,128413,1725,161,False,False
0vXLU9BnDPc,128412,3241,154,False,False
faxyAEMDNMg,128309,1127,836,False,False
FZ_jNGKCIWs,128287,5310,1624,False,False
KORiXf-u21Y,128236,681,86,False,False
tG4Fbj1B1bY,128002,1939,266,False,False
t50M1CM7E8s,127987,2170,409,False,False
q6xYUHb4B1k,127940,11839,1358,False,False
Upems4CB_ps,127640,696,233,False,False
6A3cHzFQsqI,127623,694,104,False,False
uN9zBcweN4M,127525,1094,414,False,False
uTH--XRCGxM,127404,3869,111,False,False
2jP6MFBXFaA,127055,3028,223,False,False
0DVNtFA-_wA,126986,2873,368,False,False
S7kG641iA_g,126634,4757,586,False,False
8U-7F0QfLCE,125806,1851,635,False,False
-HrakxB4Klo,125684,3948,1692,False,False
BHuH-vySEMA,125227,2097,109,False,False
XcUiOyKclOI,125128,4623,305,False,False
OBLeg0CvHek,125052,3036,474,False,False
Bn02bclCu5A,125045,2437,1203,False,False
_JVdoEIbKio,125001,16368,934,False,False
R9c-_neaxeU,124948,5933,640,False,False
GQ6cKZ3Zf9A,124893,4868,379,False,False
2RYxblMkQ04,124022,212,63,False,False
6k1TQ59Yj5s,123990,1417,360,False,False
jHvSF0njyvc,123828,1891,448,False,False
aobdrJr6UaE,123804,4136,519,False,False
1WRUGR-glbQ,123452,5730,342,False,False
WPkIJ5qlEhU,123372,6336,464,False,False
luZEZgZNFAg,123251,3601,400,False,False
ixMqVcjsSVM,123174,4393,754,False,False
wPib0uRFmC0,122974,6200,477,False,False
OKoL852K9uA,122772,3912,404,False,False
3pTpz76vZfc,122710,5977,594,False,False
CR9zYgr84QY,122669,5723,263,False,False
0mlNzVSJrT0,122634,2908,595,False,False
S2Cq_TpNXoQ,122477,3997,431,False,False
q_yzyuYDhVw,122462,6794,330,False,False
3Mg0SCxwvMo,122396,4377,625,False,False
Zn99TMv0vac,122141,841,119,False,False
tgHnvbYlW2k,122059,328,22,False,False
E_86MEdNsAI,122054,7081,893,False,False
5VGxDEh3F0g,121892,4254,344,False,False
g8GJV08_pRU,121445,3079,289,False,False
aDl6SGTkomk,121390,1685,211,False,False
6CPUUjAlXrs,121344,989,118,False,False
0QOPb9DlOfY,121157,1951,188,False,False
8szK9FBpdPI,120802,1131,642,False,False
B1Kitc6cMXw,120441,1080,320,False,False
MtFjRvKfv70,120078,1576,179,False,False
o495cZqcvAQ,119784,393,0,True,False
7Bgj9c48zHU,119519,13367,4295,False,False
Pxf8Bf1V0is,119271,8535,673,False,False
8LSpT5xF3UI,118930,1078,89,False,False
Lgdc2t_CldQ,118865,2038,416,False,False
ZWllUdFLzXU,118291,1253,413,False,False
oWXR-6YdJ_s,118269,436,0,True,False
oWdLorlbhfU,118151,257,343,False,False
7ZhaNwZbco8,118025,1810,5192,False,False
-Q5pHm2Cfq4,117973,647,56,False,False
2nSXgn68gPQ,117924,1262,107,False,False
7iksIsZOCBM,117464,1011,493,False,False
eRphuaJ9iJ8,117072,3824,293,False,False
GtzFWqiVzW4,116925,649,417,False,False
Yq4_YocuVeg,116657,2162,207,False,False
pmS2oJQ8SIs,116336,441,229,False,False
-hg_VRwS5RI,116082,7449,1249,False,False
bPj2fbz0ZgA,115949,1791,285,False,False
a9B4AgwYG4E,115838,14621,966,False,False
OVa-sqcDYZ4,115629,6043,1914,False,False
ufOnBRXy3Pc,115141,4886,213,False,False
ETabBP9tUD4,114967,2783,201,False,False
Qj7DVNDb7To,114923,6490,4216,False,False
2--Pg-y3xNk,114865,809,476,False,False
tVlb8rVs7kU,114753,7398,536,False,False
IbVR4kzVQrk,114696,731,174,False,False
ajBJamgZ2nc,114518,1721,141,False,False
HUV1unZsiKE,114424,618,977,False,False
cAqmb-Pz4iM,114280,888,440,False,False
Gjs1QSa9fpI,114266,5555,621,False,False
tYFYoLEO0dM,114105,621,45,False,False
pb7CBZ952zs,114012,1191,139,False,False
xegUPsJaUKc,113748,7451,435,False,False
w7HJZPlJn_U,113584,1905,101,False,False
HDJYRLqTUjo,113493,4842,946,False,False
FlIaRLXIHKI,113213,2183,187,False,False
0IC3II1i5yM,113169,1678,715,False,False
e_7zHm7GsYc,112866,3643,137,False,False
HSezK15Ewdo,112510,3885,257,False,False
XXXqaYls50o,112385,1497,212,False,False
RjujNLl1jyk,112376,2788,247,False,False
v5QCBkrbuy4,112207,3548,419,False,False
gC3Y7SowqwA,112160,171,381,False,False
lBHPVE3AI6Y,112077,438,572,False,False
JqIkzS2wSz8,112034,3970,470,False,False
CW70dL5430c,111950,2268,268,False,False
Dm1tTSZHj8Y,111619,4993,941,False,False
Q11GPMvTxQE,111349,662,611,False,False
DVAMKnfrQBk,111077,567,102,False,False
8uvIPHtKoQQ,110985,2776,2329,False,False
8dsf7S5GO1U,110750,1987,182,False,False
rRsstfoKQeo,110590,104,10,False,False
sw7RElt-SvE,110360,2054,198,False,False
2v34qDKvLqM,110339,1351,133,False,False
fQTVpWxu570,110338,4173,304,False,False
VRHhT9f6e0k,110072,179,31,False,False
eHEwkvFFBII,109740,287,150,False,False
bOzOMmHlQ3o,109733,189,21,False,False
rTMgDNpXPto,109525,1162,238,False,False
U7x9pTb9Lwg,108967,690,47,False,False
VMRIc4ayRlM,108845,3131,3530,False,False
S4vKQbpOn5k,108662,5878,1636,False,False
jjEmFB7zY4o,108591,1758,69,False,False
TM8hwHtWSJg,108463,3220,808,False,False
PKP8Mimj3QI,108402,630,257,False,False
CBVGjS_EJok,108297,232,0,True,False
AHIrklVaooQ,108116,4195,613,False,False
XrDlDj9DfZs,107919,1440,154,False,False
9-2FS7XpTh4,107907,360,292,False,False
MnKbM9Zxtn8,107735,586,130,False,False
HgjVWV0Uw3M,107574,2787,1680,False,False
QB6TuFGuxj4,107531,1705,248,False,False
f3cpQZ5qvg4,107390,2305,491,False,False
dVNZYskqdEc,107255,4092,165,False,False
we_Cs4Q0P2A,107120,1379,130,False,False
ZEWi-0Q_bpg,107113,965,575,False,False
_SbotS1p4yg,107053,2709,644,False,False
f13X2hLYAhk,106973,1902,681,False,False
65MWN5yKU0A,106781,3125,206,False,False
gvZW4Lh-8Mc,106731,190,33,False,False
WTyNJOXycQk,106337,5386,1063,False,False
9U9N7U2XdcI,106333,2658,254,False,False
vfqeeScKVyc,106324,5113,588,False,False
NeH_wFJ8lZc,106288,1384,157,False,False
wHedpg7buow,105973,4789,602,False,False
koUB3vl737c,105911,430,1058,False,False
QUDYmBTrudU,105681,8012,529,False,False
Mmkf4zYlW4E,105270,5186,387,False,False
XPVxL-YUOwk,105240,2445,280,False,False
IfdihPR__WI,104929,2461,236,False,False
vXi-FfoJsxQ,104822,4485,613,False,False
DIM6F38ITsY,104773,4056,292,False,False
bJNnsAmNoUc,104674,1789,127,False,False
BLts9UN_K3g,104480,4570,533,False,False
uGwcNjWrgaU,104407,5233,1895,False,False
Hq4jk71B1Hk,104249,4553,1287,False,False
QRl9IO2ORGE,104235,13220,671,False,False
ySBjb4_JGtY,104200,5295,184,False,False
YOxo2IUFnr4,104073,1770,88,False,False
o8m2kXgCIMc,103901,3834,165,False,False
tclPO3kOlfM,103742,692,400,False,False
1I0cUTXwr-k,103478,4689,1041,False,False
TSiwIl_aLT8,103161,2845,313,False,False
2B1sY4NecnI,102834,873,1989,False,False
F0rXPrnC_Ps,102804,4635,355,False,False
HBS9783c0BI,102639,3218,475,False,False
-hg9t3PdhFE,102560,768,1232,False,False
5SNX4JuM39c,102105,2384,322,False,False
NXkNF-3Sr24,101737,9730,609,False,False
sgT2Ozn17_c,101636,4153,629,False,False
pxk88-K9mGQ,101525,558,433,False,False
POcPgCMwYGE,101289,1767,224,False,False
fKpCAZy4IXg,101082,208,113,False,False
mQ8sFRuDyiU,100896,2618,161,False,False
Ra7MMVEe_s4,100888,3680,164,False,False
qmYcbgJBv7s,100812,791,68,False,False
LTWh-i-iJqM,100786,3257,656,False,False
tvs3yvEcARA,100757,3331,387,False,False
ZTwOsL-pVzU,100613,2870,576,False,False
li5fmOV33hE,100291,589,183,False,False
feh8CkaPkr4,100264,2040,452,False,False
qEklBC2BQig,100235,2992,314,False,False
pjuPpVLXDQg,100120,154,48,False,False
qC0I5PEhkJo,99999,143,32,False,False
ZsN1V9Hjfvg,99837,1087,147,False,False
3McYSX6jSIg,99732,1017,788,False,False
KKwmGuQaMfo,99681,10091,1256,False,False
9ymjcSvEyhk,99619,3959,335,False,False
qLVZiKDNxtw,99577,969,223,False,False
WwyqQ-o6zHA,99509,3378,272,False,False
mHaJ8xsWD3s,99495,2837,461,False,False
AW9M7Cmzjj8,99432,3364,417,False,False
SV2sPlDLQtU,99066,398,84,False,False
wJYE0sFOteE,99019,2404,135,False,False
3kerBt7kuBU,98780,7932,3128,False,False
4MYaA4WEo1Y,98683,187,332,False,False
htvR_dBs3eg,98422,2926,798,False,False
8Jmd7-1quDM,98413,7471,313,False,False
-QxZv_wJ1aA,98042,5112,370,False,False
YHTnun3zpNk,98031,321,106,False,False
PLtyqLPx_8M,97945,372,83,False,False
_GcsQuOGPPk,97882,2420,280,False,False
cUMQfRrqOs8,97879,4080,489,False,False
GIn4CeZq7Nw,97795,1271,146,False,False
TzQe4sqjZT8,97726,799,90,False,False
yOZf7zIf6fM,97710,422,190,False,False
LcExeXLNKyY,97535,1455,249,False,False
upzmEBwEtpo,97367,2461,416,False,False
GveWDLBmc8Y,97217,1271,85,False,False
UK2OQ67Xr4o,97192,1924,206,False,False
-o7zywbiFVI,97024,520,814,False,False
JdHhNxedKs4,96835,264,93,False,False
YQ1cEC6FZRg,96756,1277,120,False,False
jg4hFf-zmn8,96625,5499,412,False,False
J4vdqPcGJI4,96521,1918,325,False,False
BWJY1na9qao,96485,8650,555,False,False
BqLwMIA-HlY,96463,307,832,False,False
vSRAOvhFF1I,96440,8775,413,False,False
yZC5DH7VScY,96399,1363,612,False,False
YWVylysTNIA,96288,812,69,False,False
4iN6uiOsCr0,96082,5724,3117,False,False
5x1FAiIq_pQ,95944,1354,117,False,False
L9eFkmjIIWA,95520,4816,313,False,False
xutm6oMTBw8,95509,3514,341,False,False
2nJ3U5dzvPs,95486,2278,252,False,False
5km8U9K-WLw,95379,301,1414,False,False
vd4zwINEcLY,95085,909,193,False,False
HaRpFCEWLE0,95044,2451,157,False,False
SJXXGL_8VcU,94923,2382,145,False,False
pmdVVDkvJXU,94892,1503,288,False,False
D30jtARAEh0,94683,440,1083,False,False
wextSFa6rmI,94640,7269,1053,False,False
D3uvvA7dyoI,94432,4057,293,False,False
NJcShzy0lMM,94403,3173,270,False,False
lYtllIKb70M,94373,1161,111,False,False
4EIvK9XsFRo,94234,4721,460,False,False
P2kfIRZtTOI,94139,2748,137,False,False
TDqjoaURNOQ,94032,4799,392,False,False
ErZDtWsCA9U,93903,364,20,False,False
DOyL60sgi28,93865,462,367,False,False
leHtDz4Mj0M,93591,3154,1353,False,False
FTv-CE43PpM,93534,1986,868,False,False
3jtjkXSvuJw,93494,6975,695,False,False
TNRrY8m71u4,93451,3484,566,False,False
3IdqPpwSE2g,93254,2945,189,False,False
fZJ4D2iAx9A,93250,1467,311,False,False
Y3TmKEeBUMM,93217,2813,1423,False,False
bcHh116rcV0,93102,1192,123,False,False
A-JtybJbVbA,92983,1639,123,False,False
jXoDKhdUvFo,92538,2451,199,False,False
ZKUerb6IH4Y,92533,3725,183,False,False
BBQ-2BUGQv8,92355,2641,1286,False,False
9KIP-Ncp2jU,92327,182,0,False,False
4B7vs7tPRpQ,92301,6796,492,False,False
r5w4y6GW4U8,92178,189,195,False,False
PtPNGls_sUg,92161,2113,350,False,False
84iujjDAqHw,92030,1347,83,False,False
C9XDrAfT7ks,91982,1569,351,False,False
7fm7mll2qvg,91776,4604,357,False,False
sV7QeEJ9daI,91566,3682,296,False,False
4ihuh6AKyY8,91213,3089,1025,False,False
8vl82FssW5k,91193,641,82,False,False
rxUfRhVYeKI,91186,3131,285,False,False
u-OQ-Zv6PfI,91167,3287,234,False,False
DD4jmj9AevM,91161,882,249,False,False
xnBtEib-H9E,91100,1174,323,False,False
jPkRGHivRD8,90923,3722,563,False,False
FfSXmbAGl8A,90870,2913,143,False,False
Hndpk6A4VcE,90730,5983,1855,False,False
ryqZUqgjvW8,90641,2349,1246,False,False
Go3DZxyoH_Q,90521,2901,290,False,False
l7je4VAUvjA,90454,211,59,False,False
a3Z3HAdHFdo,90365,0,0,True,True
ENr6CXm1YxU,90268,2215,94,False,False
feDs1pIhTFQ,90206,6419,443,False,False
fyRwjMZFeJ4,90179,587,352,False,False
fA9Ypn3jQw0,90168,3256,197,False,False
IjFxx9SrOTU,89923,1097,59,False,False
07JQ4WZJIbg,89872,431,93,False,False
Su9Mns6fWV8,89799,4742,366,False,False
Qzgar1P6cn0,89640,5107,271,False,False
uA8d1Y4K-2w,89627,1152,353,False,False
xvaCIbcM2-I,89617,615,194,False,False
foImxGyOuQE,89365,967,80,False,False
J3IbiFCR-Xs,89311,599,54,False,False
J3FcbFqSoQY,89218,2510,589,False,False
9D0eyl7-XQA,89132,1981,87,False,False
jMpXhLeiPsE,89049,157,33,False,False
oqbmlVa7Nag,88954,641,254,False,False
9Tb3xPmr3yg,88952,591,598,False,False
6SevTnFTdpA,88857,418,400,False,False
vOodS7E-SNc,88808,637,236,False,False
uLHygq6Mm-0,88667,1120,210,False,False
MfFFNck87eE,88663,6177,511,False,False
6hIFDfP9rNc,88582,1398,114,False,False
38dYSj3F-Lo,88560,1111,2128,False,False
MkR8GY2YBAU,88560,2035,650,False,False
EOmcGbXsRM8,88425,1901,264,False,False
ORjqEzrLG-U,88189,2318,286,False,False
SETyZLN0UmI,88143,621,193,False,False
jDC_QZAFxKI,87620,2113,92,False,False
iIxy3JN3-jc,87403,285,175,False,False
gO_QM9oUcM0,87215,407,140,False,False
rBkLNBRDw5c,87198,395,399,False,False
wFEAoF7RC7Y,86897,469,106,False,False
7QLZXfVJmEY,86721,3020,280,False,False
ASNA5kkMQ20,86380,4535,496,False,False
Hi91aDmYI2E,86049,705,795,False,False
AzLYMcneJMU,86011,293,326,False,False
J0jgpUIbMEo,85744,3665,332,False,False
2Cy2S6jbviQ,85484,3880,357,False,False
UPPkvPe5WJ8,85383,2798,1283,False,False
SsmgtO1zAhg,85372,2322,350,False,False
uAmsViupOa4,85322,645,1093,False,False
6P6Ia5Qj9W0,85251,3806,701,False,False
NWeCToDgdxU,85183,2704,1987,False,False
IXJhN4cOVM0,84968,1396,961,False,False
UBGb8jRjK4k,84534,75,47,False,False
6wpb3YfXGqU,84450,4171,402,False,False
pWqRw4NfFDA,84443,991,266,False,False
A8QY1IRPGTY,84428,557,363,False,False
qDDNcyOhqCI,84173,2424,683,False,False
pRnCk5QeXdw,84137,2303,617,False,False
kiE71P138rc,84013,0,95,False,True
mv73u5qHf08,83530,807,141,False,False
CMJblEavb7g,83499,1835,140,False,False
wtTmLBfIiG4,83487,5059,823,False,False
XJBvP-NZJ9U,83425,1245,218,False,False
NnpyRKfAyik,83393,5817,1663,False,False
A6-P1-xxF9Y,83369,1237,0,True,False
-v-_Z11T5L4,83301,2636,201,False,False
CFwXUarN-wg,83200,15262,881,False,False
GLZZn7lCtcI,83121,321,442,False,False
OlJykKOuank,83038,4116,103,False,False
QDHcA33yT0I,82972,3484,198,False,False
cccyOn99s4Y,82713,3124,250,False,False
o5kk-Yyz3OY,82692,1605,86,False,False
SiDhj1Vq-uQ,82160,548,142,False,False
t5SXnaaOJfY,82123,258,107,False,False
hX643KbiI4s,82087,998,289,False,False
4RYZEOZqWGk,82052,1519,182,False,False
SQOSX92OjqQ,82048,4813,308,False,False
4SANXNco_y4,82048,3539,347,False,False
CSDHM6iuogI,81932,1576,259,False,False
9wRQljFNDW8,81377,655,177,False,False
uLdNG_axPpg,81337,153,22,False,False
